X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"40586",2020/07/18 09:14:22.634,2020/07/18 09:14:27.133+00,"22",PT,PRT,Portugal,Continente,Centro (PT),Médio Tejo,Aldeia do Mato e Souto,sentinel,0,0,0,0,66.6666666663492,0,33.3333333331746,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40587",2020/07/18 09:17:16.701,2020/07/18 09:17:20.108+00,"15",PT,PRT,Portugal,Continente,Centro (PT),Médio Tejo,Vila de Rei,sentinel,0,0,0,0,99.9999999993333,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40612",2020/07/22 00:00:00,2020/07/22 00:00:00+00,"27",PT,PRT,Portugal,Continente,Norte,Cávado,"Valbom (São Pedro), Passô e Valbom (São Martinho)",sentinel,0,0,0,0,0,99.9999999996296,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45294",2020/10/16 12:36:00,2020/10/16 12:36:00+00,"7",PT,PRT,Portugal,Continente,Norte,Ave,Gondiães e Vilar de Cunhas,sentinel,0,0,0,0,0,99.9999999983333,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40053",2020/05/26 02:36:00,2020/05/26 02:36:00+00,"6",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,sentinel,0,0,0,0,0,99.9999999983333,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45325",2020/11/02 10:36:00,2020/11/02 10:36:00+00,"12",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Χιδήρων,sentinel,0,0,0,0,0,99.9999999990909,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"45329",2020/11/10 11:24:00,2020/11/10 11:24:00+00,"19",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Σιγρίου,sentinel,0,0,0,0,0,0,99.9999999995,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"45330",2020/11/10 11:18:03.066,2020/11/10 11:18:06.289+00,"16",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Δημοτική Κοινότητα Ερεσού,sentinel,0,0,0,0,0,99.999999999375,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"45332",2020/11/05 11:18:00,2020/11/05 11:18:00+00,"2",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Σιγρίου,sentinel,0,0,0,0,0,99.99999999,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"43028",2020/08/29 22:15:00,2020/08/30 02:36:00+00,"38",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Talayuela,sentinel,0,71.4285714283673,0,0,0,0,28.5714285713469,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45338",2020/11/08 10:24:00,2020/11/08 10:24:00+00,"4",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Μεσοτόπου,sentinel,0,0,0,0,0,99.9999999975,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"43030",2020/08/25 11:11:55.227,2020/08/25 11:12:02.447+00,"48",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Cáceres,sentinel,0,0,0,0,0,0,99.9999999998,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40078",2020/06/24 14:00:00,2020/06/24 14:00:00+00,"3",ES,ESP,España,Sur,Andalucía,Granada,Gor,sentinel,0,0,0,99.999999995,0,0,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"40079",2020/06/24 01:54:00,2020/06/24 02:42:00+00,"3",ES,ESP,España,Sur,Andalucía,Jaén,Bélmez de la Moraleda,sentinel,0,0,0,99.9999999966667,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40080",2020/06/26 11:10:00,2020/06/26 11:10:00+00,"74",ES,ESP,España,Centro (ES),Extremadura,Badajoz,Badajoz,sentinel,0,0,0,0,0,0,69.7368421051714,30.263157894697,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"23420",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"109",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Sobrescobio,sentinel,6.36363636363058,0,0,0,0,93.6363636362785,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"23422",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"173",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Laviana,sentinel,7.05882352940761,0,0,0,0,92.9411764705336,0,0,0,0.00478350046852388,"0",2022/01/26 11:45:36.105,EU,EU
,,"23426",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"244",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Amieva,sentinel,8.57142857142507,0,0,0,0,91.4285714285341,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"23428",2020/02/20 00:00:00,2020/02/20 00:00:00+00,"117",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cabrales,sentinel,13.2743362831741,0,0,0,0,86.7256637167374,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45413",2020/11/15 10:42:00,2020/11/15 10:42:00+00,"10",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Άγρας,sentinel,0,0,0,0,0,99.999999999,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19955",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"87",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,0,6.81818181817407,0,0,0,93.1818181817123,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"23840",2020/02/24 00:00:00,2020/02/24 00:00:00+00,"117",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,0,0,0,0,0,94.9152542372077,5.08474576270755,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"23868",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"32",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,0,0,0,0,0,99.9999999997059,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"40123",2020/06/16 11:30:00,2020/06/16 12:24:00+00,"10",EL,GRC,Ελλάδα ,Βόρεια Ελλάδα,Κεντρική Μακεδονία,Ημαθία,Δημοτική Κοινότητα Μελίκης,sentinel,0,0,0,0,0,77.7777777769136,22.2222222219753,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"23944",2020/03/15 00:00:00,2020/03/15 00:00:00+00,"24",PT,PRT,Portugal,Continente,Norte,Alto Minho,Castro Laboreiro e Lamas de Mouro,sentinel,0,0,0,0,49.9999999997917,45.8333333331424,4.16666666664931,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"23958",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"43",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Piloña,sentinel,11.1111111110864,0,0,0,0,88.8888888886914,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"24168",2020/03/27 00:00:00,2020/03/31 00:00:00+00,"121",PT,PRT,Portugal,Continente,Algarve,Algarve,Vaqueiros,sentinel,0,0,0,9.24369747898383,34.4537815125761,0,56.302521008356,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40171",2020/07/01 02:06:00,2020/07/01 03:00:00+00,"5",ES,ESP,España,Centro (ES),Castilla y León,León,Páramo del Sil,sentinel,0,0,0,0,0,99.9999999975,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"43124",2020/08/21 08:45:00,2020/08/21 08:45:00+00,"10",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Δυτική Ελλάδα,Αχαΐα,Τοπική Κοινότητα Καστελλίου,sentinel,0,0,0,0,99.9999999988889,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40460",2020/07/15 01:54:00,2020/07/17 13:30:00+00,"21",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Aião,sentinel,0,0,44.999999999775,0,49.99999999975,0,0,4.999999999975,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"22252",2020/03/17 00:00:00,2020/03/21 00:00:00+00,"23",PT,PRT,Portugal,Continente,Norte,Alto Minho,Touvedo (São Lourenço e Salvador),sentinel,0,0,0,0,27.2727272726033,72.7272727269421,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"24024",2020/03/26 00:00:00,2020/03/27 00:00:00+00,"153",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Meixedo e Padornelos,sentinel,0,0,0,0,36.8421052631337,63.1578947368006,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40651",2020/07/25 13:30:00,2020/07/26 02:42:00+00,"210",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Seixo de Manhoses,sentinel,0,0,6.10328638497366,0,37.0892018779169,0,56.8075117370625,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40654",2020/07/19 13:42:00,2020/07/19 13:42:00+00,"2",PT,PRT,Portugal,Continente,Norte,Alto Minho,"Vilela, São Cosme e São Damião e Sá",sentinel,0,0,99.99999999,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40680",2020/07/20 14:18:00,2020/07/20 14:18:00+00,"21",ES,ESP,España,Centro (ES),Castilla-La Mancha,Toledo,"Casar de Escalona, El",sentinel,95.2380952376417,0,0,0,0,0,0,4.76190476188209,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40686",2020/07/24 09:37:55.801,2020/07/24 09:37:59.612+00,"46",PT,PRT,Portugal,Continente,Norte,Área Metropolitana do Porto,Campo e Sobrado,sentinel,0,0,0,0,95.7446808508601,0,2.12765957446356,2.12765957446356,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40691",2020/07/24 13:54:00,2020/07/24 13:54:00+00,"11",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Jugueiros,sentinel,0,0,76.9230769224852,0,23.0769230767456,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40694",2020/07/17 10:00:13.362,2020/07/17 10:00:16.788+00,"6",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Basto (São Clemente),sentinel,0,0,0,0,24.9999999996875,62.4999999992187,12.4999999998437,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43295",2020/09/01 13:18:00,2020/09/01 14:12:00+00,"3",PT,PRT,Portugal,Continente,Centro (PT),Região de Aveiro,Avanca,sentinel,99.9999999966667,0,0,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43307",2020/09/01 12:03:35.049,2020/09/01 12:03:37.595+00,"35",ES,ESP,España,Centro (ES),Castilla-La Mancha,Guadalajara,"Casar, El",sentinel,0,0,0,59.4594594592988,0,0,40.540540540431,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"25750",2020/03/25 00:00:00,2020/03/25 00:00:00+00,"46",ES,ESP,España,Noroeste,Cantabria,Cantabria,Soba,sentinel,0,0,0,0,0,99.9999999997826,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"40843",2020/07/24 01:36:00,2020/07/25 13:30:00+00,"5",PT,PRT,Portugal,Continente,Norte,Área Metropolitana do Porto,"Aver-o-Mar, Amorim e Terroso",sentinel,0,0,83.3333333319444,0,16.6666666663889,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40842",2020/07/22 13:36:00,2020/07/22 14:30:00+00,"7",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Alvão,sentinel,0,0,0,0,74.9999999990625,12.4999999998437,12.4999999998437,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"24044",2020/03/21 00:00:00,2020/03/21 00:00:00+00,"62",ES,ESP,España,Noroeste,Cantabria,Cantabria,Cabuérniga,sentinel,0,0,0,0,0,99.9999999998413,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43223",2020/08/25 10:45:49.487,2020/08/25 10:45:53.443+00,"13",PT,PRT,Portugal,Continente,Norte,Alto Minho,Vale,sentinel,0,0,0,0,74.999999999375,24.9999999997917,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43224",2020/08/27 11:20:00,2020/08/27 11:20:00+00,"3",ES,ESP,España,Centro (ES),Castilla y León,León,Vega de Espinareda,sentinel,0,0,0,0,0,99.9999999966667,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43225",2020/08/25 11:35:00,2020/08/25 12:12:00+00,"1",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Quirós,sentinel,0,0,0,0,0,99.999999995,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"44634",2020/09/25 12:30:00,2020/09/25 13:18:00+00,"35",ES,ESP,España,Sur,Andalucía,Málaga,Periana,sentinel,0,0,0,96.9696969694031,0,0,3.03030303029385,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"22084",2020/02/29 00:00:00,2020/02/29 00:00:00+00,"51",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,0,0,0,0,0,96.2264150941581,3.77358490565326,0,0,80.9579262197809,"0",2022/01/26 11:45:36.105,EU,EU
,,"43226",2020/08/29 22:15:00,2020/08/30 02:36:00+00,"460",ES,ESP,España,Sur,Región de Murcia,Murcia,Mula,sentinel,0,57.5431034482635,0,0,16.1637931034448,0,26.2931034482702,0,0,0.121292982702976,"0",2022/01/26 11:45:36.105,EU,EU
,,"19781",2020/02/21 00:00:00,2020/02/23 00:00:00+00,"39",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Sobral de São Miguel,sentinel,0,0,0,0,0,99.99999999975,0,0,0,86.1199706232693,"0",2022/01/26 11:45:36.105,EU,EU
,,"23570",2020/03/27 00:00:00,2020/03/27 00:00:00+00,"45",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Montalegre e Padroso,sentinel,0,0,0,0,0,99.9999999997826,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"41028",2020/07/16 01:36:00,2020/07/16 01:36:00+00,"31",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Trujillo,sentinel,0,0,0,0,0,99.9999999996667,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"41030",2020/07/31 14:12:00,2020/07/31 14:12:00+00,"10",PT,PRT,Portugal,Continente,Centro (PT),Beira Baixa,Penha Garcia,sentinel,0,0,0,0,99.999999999,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"41033",2020/07/27 13:42:00,2020/07/27 13:42:00+00,"5",PT,PRT,Portugal,Continente,Norte,Área Metropolitana do Porto,Vandoma,sentinel,99.999999998,0,0,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40395",2020/07/13 13:06:00,2020/07/13 13:54:00+00,"9",ES,ESP,España,Sur,Andalucía,Huelva,Santa Bárbara de Casa,sentinel,0,0,0,0,0,0,99.9999999985714,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40396",2020/07/14 12:48:00,2020/07/14 13:36:00+00,"7",PT,PRT,Portugal,Continente,Algarve,Algarve,Alcoutim e Pereiro,sentinel,0,0,0,0,49.999999999375,0,49.999999999375,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"40837",2020/07/26 12:24:00,2020/07/26 12:24:00+00,"2",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Figueiró (Santiago e Santa Cristina),sentinel,0,0,0,0,99.99999999,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43696",2020/08/25 10:18:25.911,2020/08/25 10:18:32.826+00,"6",PT,PRT,Portugal,Continente,Centro (PT),Médio Tejo,Gondemaria e Olival,sentinel,0,0,99.9999999983333,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43703",2020/09/08 01:24:00,2020/09/08 03:06:00+00,"5",PT,PRT,Portugal,Continente,Norte,Cávado,Aboim da Nóbrega e Gondomar,sentinel,0,0,0,0,0,99.9999999983333,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43710",2020/09/09 11:09:22.287,2020/09/09 11:09:25.601+00,"4",PT,PRT,Portugal,Continente,Norte,Cávado,Vade,sentinel,0,0,0,0,0,59.9999999988,39.9999999992,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43773",2020/09/08 11:45:00,2020/09/08 13:36:00+00,"29",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Santiago de Piães,sentinel,0,0,0,0,86.6666666663778,13.3333333332889,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43774",2020/09/03 11:30:00,2020/09/03 14:24:00+00,"40",PT,PRT,Portugal,Continente,Norte,Terras de Trás-os-Montes,Freixiel,sentinel,0,0,63.4146341461868,0,36.5853658535693,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43777",2020/09/08 02:18:00,2020/09/08 03:06:00+00,"13",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,"Aboadela, Sanche e Várzea",sentinel,0,0,0,0,99.9999999992308,0,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"56407",2020/01/01 00:00:00.979,2020/01/01 00:00:00.979+00,"147",PT,PRT,Portugal,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Jardim da Serra,sentinel,0,1.38888888888792,5.5555555555517,0,86.8055555554953,4.86111111110774,1.38888888888792,0,0,4.44215121398889,"0",2022/01/26 11:45:36.105,EU,EU
,,"19697",2020/01/07 00:00:00,2020/01/10 00:00:00+00,"85",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Mezio e Moura Morta,sentinel,0,0,0,0,0,99.9999999998795,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"40690",2020/07/24 13:00:00,2020/07/24 13:54:00+00,"3",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Caíde de Rei,sentinel,0,99.9999999975,0,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"41825",2020/08/10 02:06:00,2020/08/10 02:06:00+00,"3",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Caçarilhe e Infesta,sentinel,0,0,0,0,0,0,99.9999999975,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"41862",2020/07/23 12:30:00,2020/07/23 12:30:00+00,"5",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Πελοπόννησος,"Αργολίδα, Αρκαδία",Τοπική Κοινότητα Διδύμων,sentinel,0,0,0,59.9999999988,0,0,39.9999999992,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45705",2020/12/03 13:24:00,2020/12/04 01:42:00+00,"6",PT,PRT,Portugal,Continente,Alentejo,Lezíria do Tejo,São José da Lamarosa,sentinel,99.9999999985714,0,0,0,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45706",2020/11/29 02:30:00,2020/11/29 02:30:00+00,"2",ES,ESP,España,Sur,Andalucía,Almería,Pechina,sentinel,0,0,0,0,0,99.999999995,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40548",2020/07/20 02:06:00,2020/07/20 02:54:00+00,"5",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Arroyomolinos de la Vera,sentinel,0,0,0,99.9999999983333,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43089",2020/09/01 13:18:00,2020/09/01 14:12:00+00,"4",PT,PRT,Portugal,Continente,Norte,Tâmega e Sousa,Penhalonga e Paços de Gaiolo,sentinel,0,0,0,0,0,99.9999999966667,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"43457",2020/09/05 22:20:00,2020/09/06 01:12:00+00,"13",ES,ESP,España,Noroeste,Galicia,Ourense,Cualedro,sentinel,0,0,0,0,0,76.9230769224852,23.0769230767456,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"44635",2020/10/06 13:12:00,2020/10/06 13:12:00+00,"6",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Zarza la Mayor,sentinel,0,0,0,0,0,99.99999999875,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45409",2020/11/11 10:18:00,2020/11/11 10:18:00+00,"21",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Δημοτική Κοινότητα Ερεσού,sentinel,0,0,0,0,0,95.4545454541116,4.54545454543388,0,0,96.1442683722486,"0",2022/01/26 11:45:36.105,EU,EU
,,"45410",2020/11/15 11:30:00,2020/11/15 11:30:00+00,"6",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Σιγρίου,sentinel,0,0,0,0,0,99.999999998,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"45411",2020/11/11 11:54:00,2020/11/11 11:54:00+00,"3",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Βόρειο Αιγαίο,"Λέσβος, Λήμνος",Τοπική Κοινότητα Άγρας,sentinel,0,0,0,0,0,99.9999999966667,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"45483",2020/11/16 08:50:00,2020/11/16 08:50:00+00,"14",EL,GRC,Ελλάδα ,"Νησιά Αιγαίου, Κρήτη",Κρήτη,Ηράκλειο,Τοπική Κοινότητα Μιαμούς,sentinel,0,0,0,99.9999999992308,0,0,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19256",2020/02/03 00:00:00,2020/02/06 00:00:00+00,"23",ES,ESP,España,Noroeste,Cantabria,Cantabria,Cabuérniga,sentinel,47.6190476188209,0,0,0,0,52.380952380703,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19264",2020/02/19 00:00:00,2020/02/23 00:00:00+00,"21",PT,PRT,Portugal,Continente,Norte,Alto Tâmega,Alturas do Barroso e Cerdedo,sentinel,0,0,0,0,0,99.9999999995652,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"19247",2020/01/02 00:00:00,2020/01/02 00:00:00+00,"24",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Cabril,sentinel,0,0,0,0,13.0434782608129,86.9565217387524,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19265",2020/02/21 00:00:00,2020/02/24 00:00:00+00,"22",PT,PRT,Portugal,Continente,Centro (PT),Beiras e Serra da Estrela,Manteigas (Santa Maria),sentinel,0,0,0,0,9.09090909086777,86.3636363632438,4.54545454543388,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"24208",2020/03/27 00:00:00,2020/03/31 00:00:00+00,"29",PT,PRT,Portugal,Continente,Algarve,Algarve,Martim Longo,sentinel,0,0,0,3.70370370368999,44.4444444442798,0,51.8518518516598,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"45674",2020/11/24 11:15:00,2020/11/24 13:42:00+00,"16",ES,ESP,España,Centro (ES),Castilla y León,León,Truchas,sentinel,0,0,0,0,0,99.9999999994118,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"19266",2020/02/11 00:00:00,2020/02/16 00:00:00+00,"24",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,0,0,0,0,0,83.999999999664,15.999999999936,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"19281",2020/02/03 00:00:00,2020/02/03 00:00:00+00,"62",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Orbaizeta,sentinel,0,0,0,0,0,99.9999999998462,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"40325",2020/06/28 02:18:00,2020/06/28 02:18:00+00,"4",PT,PRT,Portugal,Continente,Centro (PT),Viseu Dão Lafões,Mões,sentinel,0,0,0,0,49.99999999875,49.99999999875,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19291",2020/02/03 00:00:00,2020/02/08 00:00:00+00,"53",ES,ESP,España,Noroeste,Cantabria,Cantabria,Vega de Pas,sentinel,0,0,0,0,0,76.7857142855772,23.2142857142443,0,0,58.5879537522612,"0",2022/01/26 11:45:36.105,EU,EU
,,"45675",2020/11/28 13:18:00,2020/11/28 13:18:00+00,"8",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Baztan,sentinel,12.4999999998437,0,0,0,0,87.4999999989062,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"45676",2020/11/26 09:25:00,2020/11/26 12:12:00+00,"1",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Πελοπόννησος,"Λακωνία, Μεσσηνία",Τοπική Κοινότητα Βρεσθένων,sentinel,0,0,0,0,99.99999999,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40326",2020/07/11 01:30:00,2020/07/11 03:12:00+00,"14",PT,PRT,Portugal,Continente,Norte,Douro,Lazarim,sentinel,0,0,0,0,0,6.66666666662222,93.3333333327111,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
,,"19303",2020/02/03 00:00:00,2020/02/06 00:00:00+00,"28",ES,ESP,España,Noreste,País Vasco,Bizkaia,Ortuella,sentinel,0,3.57142857141582,3.57142857141582,0,0,92.8571428568112,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40527",2020/07/18 23:48:00,2020/07/18 23:48:00+00,"21",EL,GRC,Ελλάδα ,Κεντρική Ελλάδα,Ιόνια Νησιά,"Ιθάκη, Κεφαλληνία",Τοπική Κοινότητα Θηναίας,sentinel,0,0,9.09090909086777,90.9090909086777,0,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"19302",2020/02/03 00:00:00,2020/02/08 00:00:00+00,"47",ES,ESP,España,Noroeste,Cantabria,Cantabria,Miera,sentinel,20.4081632652645,0,0,0,0,48.9795918366347,30.6122448978967,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"40327",2020/07/13 01:42:00,2020/07/13 14:00:00+00,"24",PT,PRT,Portugal,Continente,Norte,Área Metropolitana do Porto,Nogueira e Silva Escura,sentinel,0,0,0,0,99.9999999995833,0,0,0,0,0,"0",2022/01/26 11:45:36.105,EU,EU
,,"19649",2020/02/22 00:00:00,2020/02/23 00:00:00+00,"22",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Orbaizeta,sentinel,0,0,0,0,0,99.9999999995455,0,0,0,100,"0",2022/01/26 11:45:36.105,EU,EU
